class,feature,SoilCover,VegCover,Impervious,MinTemp,MedianTemp,MaxTemp,TreeCover,PopDensity
1,6027,42.000000000000000,25.000000000000000,29.000000000000000,22.500000000000000,29.750000000000000,36.250000000000000,0.000000000000000,0.006196211557835
1,6131,26.000000000000000,30.000000000000000,40.000000000000000,21.250000000000000,26.250000000000000,31.250000000000000,8.000000000000000,0.011843564920127
1,6207,52.000000000000000,13.000000000000000,31.000000000000000,21.250000000000000,29.250000000000000,35.500000000000000,0.000000000000000,0.002713787369430
1,6292,44.000000000000000,16.000000000000000,35.000000000000000,24.750000000000000,32.000000000000000,39.250000000000000,0.000000000000000,0.002514719031751
1,6403,31.000000000000000,22.000000000000000,43.000000000000000,22.000000000000000,31.750000000000000,37.250000000000000,0.000000000000000,0.004775818902999
1,6537,49.000000000000000,16.000000000000000,32.000000000000000,24.000000000000000,31.500000000000000,37.500000000000000,0.000000000000000,0.002952410373837
1,6676,45.000000000000000,17.000000000000000,34.000000000000000,25.250000000000000,34.000000000000000,39.000000000000000,0.000000000000000,0.001348765217699
1,6740,48.000000000000000,18.000000000000000,29.000000000000000,21.750000000000000,29.000000000000000,37.000000000000000,0.000000000000000,0.004605238791555
1,6909,54.000000000000000,19.000000000000000,24.000000000000000,26.750000000000000,33.750000000000000,37.500000000000000,0.000000000000000,28.392059326171875
1,7017,43.000000000000000,20.000000000000000,34.000000000000000,24.750000000000000,31.250000000000000,37.500000000000000,0.000000000000000,0.004448742140085
1,7104,46.000000000000000,20.000000000000000,30.000000000000000,20.500000000000000,29.250000000000000,37.000000000000000,0.000000000000000,0.147675752639771
1,7197,24.000000000000000,37.000000000000000,39.000000000000000,21.000000000000000,25.750000000000000,30.250000000000000,7.000000000000000,0.006592160556465
1,7371,24.000000000000000,33.000000000000000,35.000000000000000,23.500000000000000,27.250000000000000,33.250000000000000,1.000000000000000,0.072042629122734
